Date,MSDUUS Index,MSDUUK Index,MSDUIT Index,MSDUJN Index,MSEUSRUS Index,MSEUSAG Index,MSEUSBR Index,MSEUTMXF Index,JPMTUS Index,JHDCUK Index,JHDCIT Index,JHDCJP Index,JPEMRUS Index,JPEMAR Index,JPEMBZ Index,JPEMMX Index
19/02/2001,1234.275,1082.286,421.248,2412.603,183.98,1446.401,777.947,1655.068,284.043,187.94,217.84,215.79,0,0,0,0
20/02/2001,1213.199,1060.337,409.935,2440.591,182.008,1402.398,775.064,1625.339,284.161,188,217.64,215.58,142.732,191.611,228.996,191.683
21/02/2001,1190.979,1060.802,409.333,2401.442,165.779,1343.485,758.51,1560.206,283.6,187.9,217.49,215.88,139.056,189.55,226.668,190.676
22/02/2001,1187.938,1068.202,404.759,2418.551,173.007,1376.151,762.696,1554.684,283.66,187.56,217.32,215.25,140.639,189.764,227.672,190.724
23/02/2001,1181.244,1058.983,399.798,2448.263,165.754,1372.408,767.805,1544.979,284.8,187.69,217.6,215.6,140.936,189.755,227.882,190.535
26/02/2001,1203.672,1047.181,406.182,2458.123,172.084,1354.419,773.861,1576.003,285.615,187.92,217.71,216.02,142.4,189.13,228.552,191.121
27/02/2001,1194.619,1051.891,407.611,2449.229,167.879,1323.003,772.338,1575.144,287.163,188.71,218.48,216.32,142.967,187.382,227.587,192.344
28/02/2001,1177.196,1048.937,409.325,2407.82,169.813,1290.72,764.306,1565.253,287.652,189.07,218.65,216.72,142.054,187.396,227.054,192.943
01/03/2001,1178.166,1057.539,408.241,2379.8,166.053,1301.487,780.192,1578.025,288.568,189.59,218.69,218.27,144.702,188.805,229.257,194.563
02/03/2001,1169.862,1063.151,405.833,2291.777,166.898,1334.65,793.162,1597.122,287.006,189.54,218.65,218.03,145.427,188.875,230.112,194.9
05/03/2001,1176.334,1072.213,402.479,2291.56,175.927,1451.523,793.961,1598.443,286.997,189.32,218.39,218.06,146.175,192.869,231.361,195.152
06/03/2001,1186.592,1084.131,410.572,2342.875,185.887,1420.937,787.654,1632.522,286.82,189.25,218.5,218.38,146.478,192.257,231.657,195.108
07/03/2001,1193.902,1077.949,411.181,2352.39,188.806,1423.215,781.906,1646.383,288.054,188.9,218.71,218.9,147.079,193.036,232.654,196.467
08/03/2001,1196.665,1083.765,413.094,2359.366,188.896,1421.089,788.508,1661.73,288.448,188.8,219.22,218.63,147.147,191.102,232.074,195.852
09/03/2001,1167.571,1069.091,407.614,2358.695,188.874,1417.69,782.357,1639.529,288.038,188.73,219.19,218.17,146.989,192.927,232.625,195.956
12/03/2001,1115.395,1051.292,395.933,2281.894,180.331,1384.86,745.715,1564.788,288.317,188.85,219.31,218.6,145.83,190.807,231.526,195.714
13/03/2001,1134.127,1026.848,391.113,2231.471,180.027,1381.484,748.631,1571.549,288.049,188.96,219.03,218.64,145.61,189.245,230.338,195.929
14/03/2001,1104.388,1009.135,384.481,2197.452,170.412,1339.132,730.231,1537.388,289.433,189.88,219.3,219.2,144.603,188.948,230.435,196.299
15/03/2001,1110.481,1025.573,383.739,2234.144,175.874,1350.423,713.775,1529.412,289.942,190.45,219.38,219.47,143.904,185.714,228.38,196.434
16/03/2001,1087.605,985.464,374.56,2230.699,177.651,1324.878,706.717,1542.807,290.654,191.42,219.8,219.62,142.831,184.854,227.318,195.935
19/03/2001,1106.954,981.448,374.849,2246.901,182.719,1294.098,679.008,1565.613,289.82,191.3,219.61,219.66,141.824,180.272,223.777,195.119
20/03/2001,1080.075,1000.101,381.793,2239.203,182.132,1284.94,704.813,1529.141,290.483,190.97,219.63,219.68,142.146,182.174,225.485,195.967
21/03/2001,1059.853,982.258,377.802,2371.59,176.503,1274.501,706.401,1531.873,290.735,190.9,220.19,220.75,142.922,182.421,226.717,196.082
22/03/2001,1054.448,935.367,355.196,2313.354,174.642,1193.533,658.574,1485.699,291.708,191.49,220.85,220.54,140.844,177.955,221.515,194.966
23/03/2001,1076.117,956.174,366.62,2386.171,175.087,1262.311,661.383,1464.003,290.579,191.29,220.66,219.74,140.19,172.338,218.915,193.581
26/03/2001,1090.216,989.498,376.591,2474.21,176.983,1341.567,683.138,1488.645,289.625,190.83,220.67,219.7,142.87,179.122,223.079,193.773
27/03/2001,1120.317,1020.181,387.027,2457.883,176.39,1365.151,695.98,1525.761,287.568,190.43,220.51,219.16,142.755,181.295,224.479,193.914
28/03/2001,1093.177,998.135,379.008,2495.547,173.614,1348.648,689.851,1497.636,287.584,190.14,220.45,218.08,143.416,182.693,224.893,194.012
29/03/2001,1089.12,996.483,380.369,2377.407,168.18,1312.454,670.889,1485.361,287.731,189.41,220.34,217.96,141.974,180.13,222.135,193.778
30/03/2001,1101.098,996.825,383.546,2328.85,168.492,1313.397,671.354,1509.23,288.466,189.11,220.26,218.85,143.446,177.748,222.22,193.41
02/04/2001,1087.342,992.857,384.437,2288.728,166.367,1314.779,657.703,1510.656,288.059,188.99,220.23,218.16,143.195,178.24,222.259,193.507
03/04/2001,1048.65,970.123,376.788,2344.933,159.872,1279.495,642.276,1480.878,288.509,189.08,220.29,218.33,143.071,178.248,221.994,194.475
04/04/2001,1045.584,987.931,387.76,2375.607,157.264,1274.263,650.355,1476.09,288.681,188.78,219.99,218.68,143.846,179.389,223.047,195.634
05/04/2001,1092.28,998.822,391.265,2410.808,167.002,1322.991,671.665,1513.728,288.096,188.71,220.04,218.92,144.53,180.428,224.163,195.787
06/04/2001,1071.009,1004.024,392.828,2416.713,164.437,1338.059,678.469,1518.072,289.885,189.48,220.64,219.24,145.92,182.091,224.779,196.342
09/04/2001,1080.16,1021.765,398.089,2326.74,165.815,1370.258,682.429,1548.693,289.219,189.58,220.59,219.16,146.737,184.101,226.167,196.697
10/04/2001,1108.313,1037.506,396.869,2297.494,168.647,1362.5,701.501,1605.228,286.734,189.23,220.23,218.78,146.762,186.24,228.134,196.995
11/04/2001,1105.164,1030.489,390.068,2344.48,172.181,1347.781,687.687,1618.306,286.504,188.33,219.47,218.87,147.552,184.428,226.867,196.123
12/04/2001,1120.732,1031.457,395.197,2385.818,169.854,1349.265,685.76,1613.1,286.16,187.75,219.4,217.71,147.041,184.294,226.146,196.056
13/04/2001,1120.732,1031.457,395.197,2375.737,172.024,1349.265,685.76,1613.1,286.16,187.75,219.44,217.82,0,0,0,0
16/04/2001,1118.191,1027.125,391.15,2347.57,169.781,1308.795,663.677,1596.15,284.248,187.76,219.45,217.79,146.586,180.737,223.967,194.591
17/04/2001,1130.59,1025.3,390.614,2351.184,167.008,1322.98,659.855,1637.731,285.543,187.29,219,217.72,146.233,181.551,222.949,195.61
18/04/2001,1173.595,1041.279,393.432,2436.556,172.86,1372.841,685.682,1676.968,286.534,186.54,218.64,217.26,148.777,182.479,225.138,196.032
19/04/2001,1189.636,1048.976,399.545,2475.432,176.745,1318.131,664.507,1620.427,284.559,186.14,218.35,217.45,147.35,177.795,221.378,195.09
20/04/2001,1180.092,1052.794,401.736,2448.327,170.443,1238.378,624.726,1600.189,284.688,186.56,218.74,217.91,144.997,168.826,216.746,193.293
23/04/2001,1162.194,1050.663,394.132,2459.524,165.791,1220.125,627.653,1576.303,286.009,187,219,218.76,143.109,157.685,211.134,192.237
24/04/2001,1147.605,1042.005,397.543,2446.424,168.675,1242.368,638.253,1599.209,285.774,186.96,218.62,219.3,143.978,162.983,213.687,193.585
25/04/2001,1167.06,1041.428,400.473,2466.547,170.294,1239.883,636.117,1604.484,284.989,186.73,218.61,219.26,144.525,162.018,211.858,193.783
26/04/2001,1172.978,1048.599,401.155,2493.021,176.932,1290.624,664.742,1645.371,286.281,187.11,219.39,219.58,145.501,171,217.712,194.912
27/04/2001,1189.119,1060.014,400.161,2481.596,183.801,1325.46,684.383,1635.073,284.374,186.64,218.67,219.83,147.113,173.586,219.576,194.408
30/04/2001,1185.823,1057.953,402.683,2486.618,183.774,1277.742,697.52,1650.136,284.475,185.85,217.84,219.83,147.965,171.631,219.464,194.512
01/05/2001,1202.827,1052.759,404.818,2595.974,183.774,1277.742,691.658,1649.601,285.309,186.28,217.83,219.74,147.783,170.255,219.044,195.111
02/05/2001,1204.137,1048.018,404.461,2620.449,183.938,1265.654,685.698,1675.048,285.745,186.6,218.09,219.59,148.951,169.036,217.423,195.348
03/05/2001,1185.883,1024.498,397.24,2641.016,186.777,1257.553,685.097,1675.427,287.12,186.87,218.69,219.58,149.698,170.696,218.948,196.583
04/05/2001,1203.749,1046.009,397.759,2641.453,188.265,1288.791,692.107,1681.861,287.495,187.69,219,219.61,150.203,172.792,220.943,196.963
07/05/2001,1201.091,1048.011,397.906,2652.626,192.905,1293.474,687.56,1665.166,287.286,187.69,219.02,219.96,150.101,176.574,220.949,196.875
08/05/2001,1198.332,1045.431,392.307,2589.487,198.233,1249.401,673.503,1652.485,286.929,187.72,219.19,220.36,150.976,176.306,220.862,196.998
09/05/2001,1192.596,1039.772,388.292,2553.229,198.469,1259.974,673.953,1673.359,287.703,188.04,219.46,220.69,151.481,175.763,219.745,197.601
10/05/2001,1191.911,1055.634,391.958,2522.756,201.743,1258.47,682.359,1674.951,286.046,187.76,219.71,220.86,153.354,176.302,219.636,197.377
11/05/2001,1182.798,1042.483,388.518,2528.812,198.407,1226.539,663.923,1677.653,283.158,187.09,218.97,221.13,152.231,169.639,216.444,195.984
14/05/2001,1186.665,1004.625,389.869,2487.661,194.564,1215.445,647.336,1660.719,283.971,186.4,218.28,221.27,152.592,168.827,215.745,196.178
15/05/2001,1186.302,1033.09,390.374,2502.822,195.237,1224.347,643.524,1647.083,283.311,186.46,218.41,221.02,152.513,169.701,215.52,196.316
16/05/2001,1219.997,1043.962,390.493,2456.742,194.809,1254.814,659.805,1664.899,283.89,187.05,218.76,221.08,155.2,174.105,218.01,196.852
17/05/2001,1222.552,1047.351,389.382,2502.423,206.295,1258.73,671.398,1790.986,284.383,186.99,218.85,221.22,156.488,175.954,219.788,198.477
18/05/2001,1224.609,1047.705,388.198,2481.321,208.907,1240.31,675.975,1824.986,284.738,186.7,218.91,221.5,157.217,177.882,221.128,199.68
21/05/2001,1242.151,1057.293,384.439,2521.157,212.13,1258.705,674.552,1835.709,284.867,186.59,218.98,221.03,157.02,178.183,219.955,199.558
22/05/2001,1239.086,1057.511,384.885,2520.997,208.149,1269.439,680.445,1849.331,284.753,186.42,218.67,221.09,157.836,180.608,220.673,200.507
23/05/2001,1220.468,1041.614,381.912,2559.727,210.309,1287.004,665.256,1864.38,284.705,185.82,218.44,221.19,158.242,180.095,219.88,200.234
24/05/2001,1225.119,1033.87,382.818,2549.593,208.331,1288.017,656.351,1830.706,283.43,185.61,218.35,221.53,157.792,180.976,217.912,199.562
25/05/2001,1210.952,1036.843,379.115,2526.669,204.266,1288.017,643.442,1819.486,283.637,185.05,218.07,221.56,156.947,180.368,216.066,199.635
28/05/2001,1210.952,1036.661,382.203,2501.409,203.458,1275.211,652.302,1823.436,283.637,185.05,218.1,221.73,0,0,0,0
29/05/2001,1201.517,1030.818,376.683,2535.227,205.013,1255.829,654.556,1811.614,283.562,185.21,218.6,221.7,157.513,180.306,215.793,199.751
30/05/2001,1183.688,1022.267,372.066,2482.87,209.981,1255.813,649.873,1777.696,283.679,185.13,218.69,221.76,156.318,177.135,215.26,199.231
31/05/2001,1191.158,1020.717,365.836,2480.587,215.225,1291.058,659.967,1780.033,285.35,185.12,218.47,222.23,156.29,177.569,217.385,199.756
01/06/2001,1196.043,1019.062,364.542,2474.583,221.307,1278.487,667.297,1786.056,286.232,185.89,219.44,222.18,157.699,175.89,217.182,200.863
04/06/2001,1202.59,1026.551,362.627,2468.223,226.319,1297.517,675.79,1798.17,286.652,185.74,219.53,222.18,161.823,180.154,221.007,201.491
05/06/2001,1217.213,1034.846,365.172,2444.466,219.953,1292.908,672.047,1798.093,287.533,186.21,220.14,222.37,162.947,184.325,222.942,201.334
06/06/2001,1204.391,1019.662,361.642,2439.991,217.213,1286.23,667.714,1835.554,287.576,186.45,219.9,222.03,164.215,185.754,222.849,202.3
07/06/2001,1210.365,1022.906,365.51,2453.329,213.289,1320.091,668.177,1843.706,286.855,186.01,219.61,222.24,165.665,185.976,223.06,202.365
08/06/2001,1199.124,1017.791,366.949,2445.399,214.439,1323.935,668.756,1836.443,286.449,185.7,219.76,222.12,168.667,188.033,224.776,202.884
11/06/2001,1190.299,996.234,363.6,2408.59,214.289,1311.244,661.312,1831.959,287.361,186.13,219.97,222.45,168.603,189.234,226.046,203.448
12/06/2001,1191.688,990.5,362.324,2349.995,214.018,1325.772,652.925,1842.03,288.155,184.93,219.75,222.65,169.168,188.18,225.673,203.996
13/06/2001,1178.87,999.217,365.193,2349.532,213.264,1311.617,654.016,1836.958,288.171,184.58,219.74,222.89,168.422,186.975,223.65,204.082
14/06/2001,1159.043,997.297,362.392,2355.297,209.872,1289.182,650.103,1840.249,288.821,185.23,220.41,223.21,167.999,183.23,220.822,204.463
15/06/2001,1152.706,993.994,360.76,2328.651,213.029,1289.35,639.519,1796.571,288.586,185.57,220.4,223.02,166.797,184,221.098,204.764
18/06/2001,1147.826,986.158,352.737,2311.107,217.974,1289.479,606.827,1752.89,288.584,185.77,220.57,223.12,165.208,177.961,217.29,203.768
19/06/2001,1151.988,987.063,351.274,2302.5,223.053,1239.489,608.542,1715.768,288.807,185.75,220.4,223.24,165.29,178.06,218.186,203.976
20/06/2001,1164.569,984.753,345.902,2298.492,221.866,1241.248,613.476,1741.294,289.283,185.68,220.6,223.14,166.941,179.523,219.594,204.153
21/06/2001,1177.154,989.159,343.292,2332.901,224.639,1259.007,629.924,1773.125,289.68,185.45,221.16,223.32,168.72,181.114,222.177,204.866
22/06/2001,1165.392,992.268,345.641,2352.528,230.038,1241.401,646.841,1772.958,291.106,186.48,221.29,223.38,170.459,179.601,223.545,204.533
25/06/2001,1158.442,992.447,351.557,2337.58,224.977,1270.536,647.895,1779.707,290.817,186.82,221.35,223.71,171.139,181.725,224.978,205.231
26/06/2001,1155.517,975.433,347.238,2344.008,222.403,1255.897,642.496,1784.065,289.574,186.43,221.01,223.82,170.998,180.292,223.585,204.885
27/06/2001,1150.619,983.136,348.807,2327.022,221.511,1250.238,628.78,1794.074,289.442,186.04,221.26,223.93,170.886,178.498,222.689,204.904
28/06/2001,1165.982,985.745,346.37,2294.174,217.75,1231.079,642.045,1786.266,288.027,184.93,220.85,224.06,169.057,177.18,222.147,203.598
29/06/2001,1163.136,984.624,347.554,2332.522,211.604,1206.098,647.541,1804.438,286.983,184.69,219.89,223.5,167.411,172.049,221.329,203.178
02/07/2001,1176.391,1004.195,353.734,2322.931,209.055,1219.528,640.168,1851.057,288.058,184.42,220.08,223.27,168.331,172.101,221.744,203.94
03/07/2001,1173.447,986.715,352.768,2328.643,206.746,1170.998,623.095,1859.495,287.374,184.34,219.74,222.74,168.613,170.246,221.462,203.824
04/07/2001,1173.447,979.669,350.87,2305.981,212.486,1164.633,602.471,1861.215,287.374,184.66,219.87,223.06,0,0,0,0
05/07/2001,1157.854,965.621,347.43,2280.231,214.711,1128.562,597.654,1847.374,286.859,184.83,219.98,223.27,166.164,165.646,217.387,203.246
06/07/2001,1131.139,957.082,343.192,2229.431,207.143,1113.523,576.069,1802.352,287.68,186.48,220.54,223.31,164.119,163.329,217.308,202.331
09/07/2001,1140.207,958.303,346.288,2221.675,204.298,1113.857,588.161,1806.635,288.301,185.95,220.31,222.32,165.592,164.935,218.9,202.881
10/07/2001,1124.52,960.261,346.613,2244.36,203.196,1059.464,567.498,1812.538,289.169,186.3,220.55,222.24,164.966,160.086,216.662,202.258
11/07/2001,1123.416,948.797,345.374,2225.672,192.31,1030.941,562.388,1738.363,288.942,187.46,221.02,222.82,159.751,151.269,211.36,200.184
12/07/2001,1150.175,959.207,341.627,2266.147,194.707,920.982,567.628,1711.64,289.806,187.08,220.74,223.15,153.344,130.394,204.817,199.471
13/07/2001,1157.374,965.191,341.278,2243.497,195.93,974.351,570.258,1696.686,289.978,186.68,220.7,222.85,154.626,131.154,208.394,199.727
16/07/2001,1146.281,960.838,342.671,2236.74,196.41,958.252,551.265,1679.326,290.822,186.89,220.94,222.4,156.492,129.513,207.905,200.336
17/07/2001,1158.123,945.77,335.449,2208.644,193.52,1002.73,573.035,1702.721,290.962,186.92,221.24,222.23,160.382,141.215,212.162,202.347
18/07/2001,1151.875,954.127,338.619,2178.155,187.992,966.942,578.895,1716.341,292.637,187.28,221.67,222.34,160.781,137.592,211.05,202.642
19/07/2001,1158.71,961.411,343.738,2184.058,191.225,946.864,569.807,1721.619,292.399,186.92,221.73,222.26,160.345,133.159,211.343,203.503
20/07/2001,1154.436,959.683,343.706,2191.067,190.066,984.629,586.801,1714.972,292.358,187.67,222.26,222.28,162.139,141.838,213.879,203.815
23/07/2001,1134.94,956.369,344.39,2116.371,192.078,998.262,602.876,1728.946,292.696,187.82,222.27,222.38,164.138,149.395,217.018,204.411
24/07/2001,1116.315,942.34,345.892,2147.252,188.533,966.911,592.673,1721.514,293.079,187.74,222.52,222.06,164.573,146.36,216.634,205.542
25/07/2001,1133.917,940.025,344.481,2172.139,193.165,977.661,582.499,1720.253,291.99,187.64,222.22,222.26,163.894,145.157,216.638,204.841
26/07/2001,1144.329,942.56,345.227,2171.249,201.399,956.354,579.813,1748.26,292.137,187.8,222.43,222.83,163.515,142.318,215.728,204.349
27/07/2001,1145.8,961.128,347.555,2159.701,196.631,957.725,582.161,1748.119,293.275,188.23,223.04,223.1,162.211,134.002,213.291,203.936
30/07/2001,1145.349,970.533,353.566,2111.602,194.95,946.771,589.546,1765.562,293.71,188.58,223.12,223.04,162.926,135.807,212.954,203.808
31/07/2001,1151.133,985.172,354.988,2158.673,190.658,951.695,598.218,1743.554,294.408,188.93,223.43,222.99,162.751,135.934,213.33,203.622
01/08/2001,1155.126,992.362,356.582,2178.404,190.669,909.485,578.271,1761.605,293.952,188.53,223.27,223.03,160.969,127.286,211.418,203.673
02/08/2001,1160.193,1001.432,356.708,2245.48,192.973,926.296,578.115,1795.705,292.9,187.98,223.19,222.99,162.994,136.334,214.872,204.571
03/08/2001,1154.485,994.338,356.857,2223.304,192.715,924.861,580.459,1799.314,292.773,188.49,223.34,222.66,164.544,136.262,214.194,205.313
06/08/2001,1141.003,982.857,357.567,2218.201,188.798,897.676,593.397,1783.977,292.807,189,223.46,222.22,164.602,134.919,217.294,204.783
07/08/2001,1145.709,985.268,356.804,2232.266,185.245,914.817,599.435,1787.878,292.731,189.31,223.51,221.77,166.781,136.49,217.724,204.808
08/08/2001,1125.838,971.723,354.486,2227.864,187.401,962.414,590.661,1795.554,294.541,190.24,223.5,222.58,168.824,142.75,220.384,205.764
09/08/2001,1125.419,963.93,355.945,2172.017,189.22,985.742,587.817,1787.88,294.123,191.16,224.37,222.85,169.292,145.353,219.808,206.014
10/08/2001,1132.073,972.028,353.206,2183.914,191.704,997.225,589.064,1788.771,294.813,191.45,224.91,223.45,168.059,147.319,219.586,206.263
13/08/2001,1132.101,968.922,355.812,2149.739,190.318,976.361,583.941,1802.352,295.205,191.65,224.98,223.66,167.942,146.675,218.814,206.385
14/08/2001,1126.817,981.897,358.221,2217.325,195.574,949.657,580.935,1800.051,295.052,190.84,224.58,223.89,167.577,143.385,216.976,206.211
15/08/2001,1118.308,986.247,363.69,2243.887,191.64,970.759,581.075,1776.533,294.703,190.34,224.59,224.1,168.562,146.673,218.021,206.82
16/08/2001,1122.048,975.864,361.147,2203.105,190.256,991.395,579.088,1751.02,295.518,190.84,224.8,224.01,169.929,151.74,219.845,207.144
17/08/2001,1102.434,967.508,355.902,2191.803,190.063,937.76,554.603,1681.502,297.05,192,225.53,223.73,169.169,143.192,216.118,206.904
20/08/2001,1111.36,971.098,353.514,2160.567,191.104,938.934,552.967,1680.358,296.161,191.54,225.31,223.54,167.507,139.713,213.932,206.647
21/08/2001,1097.608,987.719,355.185,2183.006,191.597,909.719,547.898,1695.543,296.492,191.3,224.89,223.42,167.081,134.22,211.455,206.036
22/08/2001,1104.745,987.914,360.092,2204.765,196.609,976.339,551.872,1716.378,296.44,191.14,224.81,223.79,170.369,147.152,218.781,207.453
23/08/2001,1101.391,979.05,358.482,2171.59,198.511,952.351,545.731,1705.065,297.1,191.38,224.74,223.51,172.064,149.338,219.928,208.045
24/08/2001,1123.253,991.332,363.621,2167.39,201.29,942.356,551.143,1736.806,296.547,191.11,224.43,223.65,172.204,146.772,218.396,207.82
27/08/2001,1117.599,988.933,361.395,2183.018,204.877,936.842,549.924,1736.957,296.225,191.11,224.46,223.33,171.562,146.987,218.039,207.77
28/08/2001,1100.618,986.063,357.113,2168.006,207.479,957.526,549.739,1709.488,297.64,192.12,225.4,223.63,173.837,149.989,220.268,208.202
29/08/2001,1087.249,984.888,360.176,2142.091,202.244,966.361,554.81,1716.845,298.688,192.08,225.53,223.66,174.721,153.563,221.298,208.551
30/08/2001,1067.885,968.474,354.039,2107.823,199.839,950.959,548.746,1706.83,298.663,192.29,225.97,223.94,174.16,150.964,218.931,208.324
31/08/2001,1072.997,971.065,351.347,2104.579,200.267,953.707,545.615,1698.165,298.656,191.77,225.8,223.82,173.836,150.382,218.833,208.023
03/09/2001,1072.997,966.575,346.666,2053.165,203.695,953.65,536.652,1680.672,298.656,191.8,225.97,223.33,0,0,0,0
04/09/2001,1074.319,973.9,340.532,2105.492,204.835,944.848,540.8,1665.659,295.774,189.81,224.77,223.48,177.498,152.316,221.989,208.358
05/09/2001,1074.377,966.928,331.468,2060.494,203.354,947.336,542.316,1630.17,296.176,189.43,224.65,223.69,178.047,150.929,221.462,208.272
06/09/2001,1049.704,945.29,322.148,2055.742,202.469,928.004,525.73,1571.935,297.963,189.95,225.2,223.55,177.026,147.521,219.412,208.346
07/09/2001,1029.696,928.554,324.564,2055.787,201.24,912.221,527.868,1559.294,299.199,191.09,225.77,223.58,177.01,145.509,218.524,208.415
10/09/2001,1037.904,919.131,320.077,1994.882,199.353,872.576,516.116,1552.614,298.441,191.1,225.44,223.57,176.925,145.493,217.962,208.422
11/09/2001,1037.904,872.035,301.498,2037.48,198.018,830.92,471.017,1440.265,300.61,191.97,225.46,223.48,0,0,0,0
12/09/2001,1037.904,896.506,299.191,1896.731,188.247,830.92,479.363,1444.832,300.656,191.63,225.7,223.48,0,0,0,0
13/09/2001,1037.904,911.979,303.893,1922.66,191.023,808.477,434.908,1442.697,301.969,190.96,225.38,223.48,174.624,141.796,212.236,206.524
14/09/2001,1037.904,877.019,290.032,2001.15,183.861,813.172,432.604,1440.265,303.225,191.8,226.03,223.89,172.124,138.892,208.307,204.375
17/09/2001,985.072,901.027,290.875,1911.728,182.709,814.66,469.655,1394.556,301.947,191.34,225.71,224.76,173.156,139.324,208.428,204.693
18/09/2001,980.095,889.326,285.41,1938.567,185.725,823.274,471.262,1394.889,300.008,191.04,225.96,224.52,174.611,140.497,210.219,204.68
19/09/2001,964.807,870.667,281.204,1989.812,191.224,773.186,467.998,1399.662,300.586,190.65,225.87,224.17,174.368,142.313,210.809,204.626
20/09/2001,934.819,840.94,268.714,1978.835,183.82,745.583,449.138,1341.716,299.373,190.49,225.77,223.94,172.689,139.758,207.667,203.157
21/09/2001,917.709,814.182,253.363,1912.42,173.85,735.218,437.639,1346.992,300.188,190.87,225.46,224.21,171.518,139.342,204.382,201.72
24/09/2001,954.9,849.53,270.824,1898.257,175.203,756.082,440.91,1420.009,300.178,190.48,225.72,224.2,170.98,141.728,203.718,201.568
25/09/2001,962.444,862.623,280.775,1911.998,168.708,746.291,440.707,1412.528,300.443,190.47,226.44,224.3,169.877,141.023,204.014,202.094
26/09/2001,958.332,872.839,287.715,1878.656,166.268,746.254,427.54,1413.895,301.962,191.29,226.87,224.05,168.172,139.41,200.862,201.157
27/09/2001,968.731,885.354,292.588,1859.777,166.01,746.974,439.48,1412.515,303.06,191.66,227.43,224.25,167.641,140.584,201.6,200.365
28/09/2001,989.92,905.378,302.942,1902.156,170.46,728.051,454.247,1430.029,303.22,191.55,227.22,224.18,170.314,142.532,204.368,203.316
01/10/2001,988.424,889.31,297.42,1923.885,170.21,722.863,444.945,1428.556,303.918,191.27,227.45,224.45,169.573,140.447,203.391,203.384
02/10/2001,1000.154,890.001,301.661,1955.892,169.26,695.354,437.561,1426.962,304.746,191.38,228.26,224.73,169.594,137.029,201.815,203.524
03/10/2001,1019.454,904.74,306.667,1919.705,162.705,642.312,430.574,1437.739,305.047,192.28,228.94,224.65,169.944,134.513,201.6,204.437
04/10/2001,1016.175,929.989,310.718,1963.249,164.932,618.285,430.614,1470.577,305.187,192.29,228.8,224.65,169.146,128.62,199.669,203.663
05/10/2001,1017.365,937.488,306.416,1962.284,165.02,648.135,430.831,1464.806,305.359,192.5,229.03,224.61,168.969,127.588,198.148,203.762
08/10/2001,1009.068,933.08,309.964,1969.079,164.703,647.973,423.551,1472.721,305.359,193.39,228.73,224.63,0,0,0,0
09/10/2001,1003.023,924.962,308.751,1917.368,166.369,643.128,432.579,1486.901,304.132,192.44,228.5,224.58,170.26,125.883,199.756,204.198
10/10/2001,1026.389,939.005,315.153,1893.702,172.88,668.191,443.314,1538.786,304.472,192.4,228.65,224.56,172.186,127.693,202.322,206.062
11/10/2001,1041.886,937.402,315.807,1938.688,181.773,685.111,454.282,1577.61,303.092,191.94,228.56,224.87,174.656,131.443,204.665,207.023
12/10/2001,1036.576,937.224,312.675,1979.866,182.444,686.502,453.956,1531.11,303.251,192.21,228.77,224.71,173.731,129.001,202.583,206.456
15/10/2001,1035.352,921.479,307.572,1960.39,178.957,684.931,470.348,1509.9,304.307,193.2,229.3,224.75,175.606,131.461,205.899,208.245
16/10/2001,1042.499,924.549,312.939,1966.735,182.299,710.672,466.215,1526.045,304.838,193.37,229.56,225.09,178.189,135.577,209.088,209.834
17/10/2001,1022.786,948.81,317.847,1988.226,187.218,734.703,475.927,1526.225,305.202,193.19,229.47,224.91,178.663,139.267,210.283,209.96
18/10/2001,1015.678,929.99,314.726,1949.683,180.611,728.55,463.411,1517.518,305.398,193.16,229.72,225.17,176.645,135.779,209.526,209.773
19/10/2001,1020.627,908.114,305.338,1952.83,179.204,734.275,465.879,1542.653,304.682,193.31,229.7,225.12,177.139,137.861,212.613,210.461
22/10/2001,1036.761,910.774,310.172,1947.256,184.29,730.642,483.824,1527.737,304.813,193.39,230.05,225.14,180.051,139.214,213.215,210.932
23/10/2001,1031.354,927.72,317.854,1973.884,188.946,713.02,482.276,1531.574,304.52,193.14,229.97,225.35,178.572,138.755,213.104,210.845
24/10/2001,1030.739,924.724,320.394,1980.391,188.608,708.346,475.422,1572.581,305.823,194.07,230.58,225.49,178.543,135.657,211.751,211.029
25/10/2001,1044.001,914.703,314.055,1997.354,184.318,706.885,477.6,1569.094,306.796,194.88,231.4,225.54,178.605,136.335,211.703,211.523
26/10/2001,1047.555,935.632,320.346,1970.825,187.248,694.437,484.626,1553.416,307.094,194.96,231.51,225.5,177.872,131.636,211.136,211.484
29/10/2001,1021.97,926.861,319.601,1946.213,189.994,641.512,475.359,1531.006,307.865,195.85,232.43,225.51,175.93,120.23,205.294,210.509
30/10/2001,1004.575,915.362,309.601,1927.635,192.916,649.258,463.938,1509.259,308.907,196.86,233.1,225.43,176.546,120.29,206.208,210.692
31/10/2001,1003.341,921.979,312.605,1898.393,191.749,653.615,479.242,1519.037,312.04,197.59,233.24,225.56,178.166,118.206,209.813,212.637
01/11/2001,1026.353,932.207,314.925,1913.367,193.77,677.646,479.736,1533.519,312.71,198.9,233.28,225.62,177.684,112.244,207.863,212.888
02/11/2001,1028.459,944.376,311.725,1912.824,193.196,673.547,483.953,1541.286,310.442,198.35,234.26,225.71,177.366,101.869,207.576,212.4
05/11/2001,1042.402,955.372,316.081,1918.956,201.509,690.566,514.979,1565.855,311.822,199.16,234.36,225.83,179.903,106.724,212.995,213.795
